Datasets,AVF,CBRW,CompreX,FPOF,POP,SCAN,SDRW,Zero++,DeepSVDD_ca,DeepSVDD_idf,DeepSVDD_one,DeepSVDD_pivot,DeepSVDD_nocat,FastABOD_ca,FastABOD_idf,FastABOD_one,FastABOD_pivot,FastABOD_nocat,iForest_ca,iForest_idf,iForest_one,iForest_pivot,iForest_nocat,KNN_ca,KNN_idf,KNN_one,KNN_pivot,KNN_nocat,LOF_ca,LOF_idf,LOF_one,LOF_pivot,LOF_nocat,McCatch_ca,McCatch_idf,McCatch_one,McCatch_pivot,McCatch_nocat
bank-additional-ful-nominal,0.5303732547658406,0.5393173016515853,0.5322970742429856,0.5592798632261459,0.5899430143868271,0.618123676622514,0.5580261028566116,0.4833477875944571,0.4904515237224214,0.5005283257540258,0.5026726337509264,0.4051943754884339,0.5,0.597727076666879,0.5895274457110715,0.5378966217961956,0.5724809107646857,0.5,0.5590317822605251,0.5083002223152846,0.4872797968191302,0.4244934313094047,0.5,0.5530348344819473,0.5441660663567174,0.4843928657956178,0.3992419852766412,0.5,0.5649933086381628,0.5360473825175408,0.5106732013847993,0.46965749467647677,0.5,0.4786998214913119,0.48208592133893385,0.46928298691000137,0.5222980461619355,0.5
census-income-full-nominal,0.676785679476477,0.4782199425280976,0.3776926799953963,0.4854469206681754,0.2833839431318115,0.5,0.3038413780071641,0.614083942086795,0.4566403489992923,0.5182835076693075,0.48944541153236065,0.4972586633721724,0.5059757547714019,0.5,0.5,0.5,0.5063685297346697,0.5,0.4046790840294583,0.34041226267431224,0.36304802031385386,0.4754884224110203,0.6098335494931216,0.39362335111300956,0.35266993891008,0.3579755466809868,0.47782650059028936,0.6078036417093983,0.43731289900371734,0.4644636058775454,0.4372942784997683,0.4867417495787552,0.6103571742760076,0.5003061121256469,0.502273531714198,0.5006537178922108,0.5000416541582013,0.5
chess_krkopt_zerovsall,0.34803966262455677,0.7219969264637287,0.6386731731553166,0.3509757750900852,0.3042325210793583,0.3051786311267563,0.8323363500501465,0.2382743798420419,0.5194925097418943,0.7467186762916186,0.5354408066777399,0.4017380147281321,0.3602649636685813,0.4857905106219351,0.5983326792488732,0.5,0.5025866067287452,0.5,0.4576014524639163,0.43202701434889523,0.5742693744441933,0.39421756302665356,0.7458572668783521,0.44281081895338553,0.4269664487706515,0.49917506075057183,0.47423382924827856,0.6688577174698691,0.4899628427171329,0.3665537545108703,0.4776491411672831,0.4858735595276321,0.6473282962222988,0.5108650696434777,0.4794339989138234,0.5,0.4979835699269144,0.5
kddcup99-corrected-u2rvsnormal-nominal-cleaned,0.6221922731356693,0.1725067385444743,0.3086253369272237,0.5215633423180592,0.9209098179078642,0.5229110512129379,0.22911051212938,0.5404312668463611,0.6043126684636119,0.4830188679245283,0.4533692722371967,0.39509924038225924,0.45653638814016173,0.5,0.5,0.5,0.5283018867924528,0.5,0.35929919137466304,0.32803234501347706,0.3638814016172506,0.386351384464592,0.6110736747529201,0.3486073674752919,0.37960467205750215,0.3665768194070081,0.4531817649126919,0.5176200459219327,0.38769092542677447,0.31940700808625333,0.4797843665768194,0.47064338450720733,0.5169711490466207,0.5970350404312669,0.5,0.6132075471698113,0.47529200359389034,0.5094339622641509
solar-flare_FvsAll-cleaned,0.47941323345817727,0.5076529338327092,0.530749063670412,0.4927867942849216,0.736441947565543,0.7376404494382023,0.67729088639201,0.3289138576779026,0.5085374051666187,0.5055027369634111,0.5440795159896283,0.44440603092288483,0.48605589167386914,0.479717660616537,0.5053202727360031,0.5,0.5,0.5,0.4910016325746662,0.44974551041966776,0.4401805435513301,0.5031499087678862,0.46655142610198785,0.46963891289733983,0.4656343032747527,0.45375012004225485,0.5138816863535964,0.5120810525304907,0.4688178238740036,0.4336982617881494,0.47040238163833664,0.5195428790934409,0.47807548256986465,0.5103716508210889,0.4959185633342936,0.527753769326803,0.5049937578027466,0.5
bands_band_16_variant1ori,0.23153712606837604,0.7089342948717948,0.733974358974359,0.2251602564102564,0.6668669871794872,0.3659855769230769,0.7944711538461539,0.6646634615384616,0.5013020833333333,0.4881410256410256,0.5059695512820512,0.5056690705128205,0.4959535256410256,0.5,0.5,0.5,0.5,0.6570913461538461,0.6891426282051282,0.8593549679487179,0.6040665064102564,0.6578525641025641,0.7502604166666667,0.6856169871794873,0.728495592948718,0.7084935897435898,0.710556891025641,0.5692508012820513,0.6583934294871795,0.7051582532051281,0.7229266826923076,0.6564302884615384,0.5570012019230769,0.6463341346153846,0.6219951923076923,0.6189903846153847,0.5068108974358975,0.5765224358974358
sick_sick_35_variant1ori,0.1153002546619567,0.6072208987102604,0.8862893288425203,0.1139489033106054,0.4426764150168406,0.7474739176866837,0.8313398504887868,0.2446069169473425,0.5322829212190914,0.5758334017908486,0.5844068840877352,0.43494290643226813,0.46515320791916537,0.5,0.5,0.5,0.5,0.8753750102686272,0.8701786741148443,0.8838766121744845,0.8980292450505216,0.7077811550151976,0.8703154522303459,0.858143842931077,0.857082066869301,0.9071794134560092,0.7315595991127906,0.8779429885812865,0.699034749034749,0.6762852213916044,0.7863887291546866,0.7463644951942825,0.733648237903557,0.6348517210219337,0.5554423724636491,0.6291218269941673,0.5442002793066623,0.5581491826172678
thyroid_disease_variant1ori,0.6434496519767133,0.3981148329586397,0.37798801798529363,0.6411072441857041,0.5341592955105486,0.43254140446294453,0.3366720334573585,0.5075866867594074,0.5068023090289708,0.49851280175926016,0.49534878412738925,0.3793918673486417,0.4892122598442976,0.5,0.5,0.5,0.5,0.41670589496143434,0.4236730937257635,0.3786036363279371,0.37700179656590843,0.4307024523615515,0.38019224727815354,0.44950131797253123,0.45410625754704936,0.4327005551683176,0.4190328241427042,0.3664063854991933,0.4817816067974985,0.48682615279645786,0.4827374927597412,0.458681070282051,0.4578287650163785,0.5,0.5,0.5,0.4995889005605678,0.5
hepatitis,0.19568822553897178,0.8557213930348258,0.8457711442786069,0.1840796019900497,0.3681592039800995,0.900497512437811,0.8208955223880597,0.1641791044776119,0.6054726368159205,0.6805970149253732,0.635323383084577,0.39701492537313426,0.6636815920398009,0.6069651741293532,0.7213930348258706,0.5671641791044776,0.5,0.6268656716417911,0.8393034825870647,0.8074626865671641,0.7850746268656716,0.6169154228855722,0.817910447761194,0.7446102819237147,0.7636815920398009,0.7636815920398009,0.7354892205638475,0.7437810945273632,0.36152570480928686,0.4121061359867329,0.3333333333333333,0.43864013266998336,0.4079601990049751,0.7835820895522387,0.6965174129353233,0.7985074626865671,0.5223880597014925,0.7388059701492538
lymphography,0.0093896713615023,0.9906103286384976,0.9976525821596244,0.0023474178403755,0.982394366197183,0.9741784037558686,0.9929577464788732,0.0704225352112675,0.721830985915493,0.8306338028169014,0.5868544600938967,0.6356807511737089,0.6343896713615024,0.9626760563380282,0.9730046948356808,0.9269953051643192,0.5,0.9190140845070423,0.9789906103286385,0.998943661971831,0.9967136150234742,0.8009389671361502,0.9954225352112676,0.9896042924211939,0.9954728370221329,0.9786217303822937,0.8419684775318578,0.9462608987256874,0.8127095908786048,0.723943661971831,0.9276492287055668,0.6784875922199866,0.857645875251509,0.4154929577464788,0.5985915492957746,0.4342723004694835,0.5522300469483568,0.3028169014084507
nursery,0.5,0.5,0.5,0.5,0.7342992874109263,0.3231833777201948,0.0489289570287195,0.6836787111015139,0.49142743347969003,0.5,0.5352525732383215,0.5035236929868758,0.4430444948295304,0.5594358819789342,0.5,0.40489201696297894,0.5,0.3995556515271479,0.5434707406607644,0.5,0.46818028263633965,0.5215268600494254,0.6135190863504403,0.5517973439861801,0.5,0.5,0.5260347777057991,0.5865002039396339,0.5548314019050361,0.5,0.5,0.5286158437102617,0.5841675184145493,0.5050581827778978,0.5,0.5,0.5,0.5
scenario-1-9-rcat-4-icat,1.3405996387275398e-06,1.0,0.9999966165818642,0.5,0.999994446087211,0.5,0.9999253094486994,0.0,0.7218332036143588,0.5598717735596981,0.6219578123507785,0.574504523949238,0.43282515988885023,0.5,0.5,0.5,0.5,0.5,1.0,0.9999863003484538,1.0,0.9429266483885481,4.4686654624253254e-08,1.0,1.0,1.0,0.9885761089057183,0.0,0.9459427390314691,0.5992547989636782,0.951100383334891,0.816445419847718,0.0710668274875528,0.5,0.5,0.5,0.4749539918971604,0.5005364952078032
scenario-1-9-rcat-5-icat,1.3405996387275398e-06,1.0,0.999996361229552,0.5,0.9999947652776012,0.5,0.9999185426124276,0.0,0.7180964832113516,0.5813676056992593,0.6275196346776611,0.580515102429473,0.5515132784479073,0.5,0.5,0.5,0.5,0.5,1.0,0.9999903732178324,1.0,0.9360244402804995,0.9999999808485767,1.0,1.0,1.0,0.9878042458961053,1.0,0.9502354412155996,0.5993697138879484,0.9645653341872314,0.8237668717656439,0.9350664924653194,0.5,0.5,0.5,0.4694231565733558,0.4769621782369351
scenario-1-9-rcat-6-icat,1.3405996387275398e-06,1.0,0.9999968080960984,0.5,0.9999948929537572,0.5,0.99991522303237,0.0,0.7053110408211313,0.6277334284009991,0.6914052273937875,0.5202324829590634,0.5626159235659032,0.5,0.5,0.5,0.5,0.5,1.0,0.9999729135034899,0.999999674425802,0.9282764350927618,0.9999999872323844,1.0,1.0,1.0,0.9876667099488836,1.0,0.9478577728477757,0.6021305767029829,0.9622556023020522,0.8327785900109239,0.9361103663335341,0.5,0.5,0.5,0.4819193965105596,0.4849782618576676
scenario-1-9-rcat-7-icat,1.021409248554334e-06,1.0,0.9999968719341764,0.5,0.9999950206299132,0.5,0.9999022000644509,0.0,0.6926999721410627,0.49874458908450575,0.6098567269247053,0.5813787103329335,0.5762168367568418,0.5,0.5,0.5,0.5,0.5,1.0,0.9999826615780059,0.9999996169715318,0.909137396269507,0.9999998659400362,1.0,1.0,1.0,0.9873032733868244,0.9999999872323844,0.9484094934371903,0.6025468073555766,0.9691154378858056,0.8412510648191416,0.9419895532815581,0.5,0.5,0.5,0.4838218989121481,0.4791604424540583
scenario-1-9-rcat-8-icat,9.894902095369757e-07,1.0,0.9999968080960984,0.5,0.999996233553396,0.5,0.9998852829737718,0.0,0.7025083449135606,0.594717727808735,0.609513080166837,0.5330107052626579,0.5808397094805674,0.5,0.5,0.5,0.5,0.5,0.9999999489295377,0.9999141505526591,0.9999970825998338,0.7984437808689027,0.9999997957181502,1.0,1.0,1.0,0.9574097048689048,0.9999984423508959,0.9465811453470467,0.6034341055697957,0.9727294072404638,0.9331871632860574,0.9454521497855806,0.5,0.5,0.5,0.4959245132601902,0.4864058727967564
