Datasets,AVF,CBRW,CompreX,FPOF,POP,SCAN,SDRW,Zero++,DeepSVDD_ca,DeepSVDD_idf,DeepSVDD_one,DeepSVDD_pivot,DeepSVDD_nocat,FastABOD_ca,FastABOD_idf,FastABOD_one,FastABOD_pivot,FastABOD_nocat,iForest_ca,iForest_idf,iForest_one,iForest_pivot,iForest_nocat,KNN_ca,KNN_idf,KNN_one,KNN_pivot,KNN_nocat,LOF_ca,LOF_idf,LOF_one,LOF_pivot,LOF_nocat,McCatch_ca,McCatch_idf,McCatch_one,McCatch_pivot,McCatch_nocat
ecoli,-0.007180353026278966,0.0559956643492277,0.2545270208332902,-0.0116473436961802,0.014457810795991,0.2494158049061558,0.0256288413213482,-0.0109368784519277,0.5106751026214972,0.4720421586699361,0.5717325677051173,0.013481943115441462,0.502701275313726,0.15047890685326043,0.15047890685326043,0.15047890685326043,0.0,0.16453837444627004,0.44961308495602603,0.43334165604522623,0.46633705030961464,0.02769938398697306,0.3926624596673949,0.45543040319922656,0.45543040319922656,0.45543040319922656,0.11084748089078611,0.40883972578286104,0.24382025185610293,0.24464480729839538,0.22399895321285546,0.09267667016764108,0.15598573082945216,-0.0030508926596782,-0.0050771099787592,-0.0015398460560601,-0.0016452949150968,-0.0029240263842238
scenario-1-1-rcat-0-icat,-0.023956880230749638,0.8580661956985853,0.8694464473800749,0.0,0.5727784158075364,0.0,0.7778924187635193,-0.0240540076241411,0.2309744471788738,0.2855878628930203,0.31742576831763075,0.17585620092446846,0.43881424264913943,0.0,0.0,0.0,0.0,0.8355256295644606,0.9379135616857273,0.9477255034979291,0.9548289222380273,0.7788253358372519,0.9541321992558632,0.9945331984728787,0.9017610535636584,0.9945331984728787,0.9797174098929045,0.9945331984728787,0.791230981542063,0.5871178400232289,0.8369822630534168,0.8951025535421835,0.787490879221802,0.0,0.0,0.0,-0.0043002293874806,-0.0048731312603255
scenario-1-2-rcat-0-icat,-0.024051297723520434,0.942267647163348,0.942855277161184,0.0,0.7192158685853691,0.0,0.9130639570729798,-0.0240743231645083,0.5543404946646744,0.23636950181543998,0.4484045715802331,0.28809135042154776,0.4868495462284793,0.0,0.0,0.0,0.0,0.9490069368236704,0.9903757928642296,0.986194499851021,0.98915776196056,0.8908034360684468,0.9895587016223347,0.9975237322986523,0.9949751791121315,0.99805432379633,0.975860306121157,0.99805432379633,0.40928946564015745,0.5353579188085265,0.8012476970834734,0.8533702562917748,0.7518814329443224,0.0,0.0,0.0,-0.0046971862148674,-0.0051498941137135
scenario-1-3-rcat-0-icat,-0.02407202439338953,0.9784514295235376,0.9784084271209664,0.0,0.8912367696285497,0.0,0.9684409899239642,-0.024075468742085,0.6211885171423204,0.3292562859611624,0.4277553743549719,0.4210702675367264,0.49404310848267025,0.0,0.0,0.0,0.0,0.0,0.9978469669715405,0.9954939883094933,0.9980760062508749,0.9084011539390946,0.9975558164413536,0.9987701609769788,0.9978974314036965,0.9987726034190116,0.9782899833559711,0.9987726034190116,0.5511621438863668,0.5308606618154841,0.7881241579369435,0.7684725713458723,0.7087840855322719,0.0,0.0,0.0,-0.0045549546308568,-0.0050149849988654
KDDTrain20FS,-0.3131853633958415,0.0371385559140489,-0.1553252427494148,-0.2527324534964492,-0.3039123951187335,0.0367405378798637,0.3791791273854276,-0.0795585640311487,0.028395980240859996,0.06232165921740755,0.2660842287980917,-0.008538020313157915,0.19637017518851083,0.0,0.0,0.0,0.0,-0.0674525194688004,0.37007846233070135,0.3255900368619954,0.2718182744778673,0.22950834933049022,0.3286399081260353,0.13384312734095002,0.1321048895694366,0.2302868604935191,-0.05687142608943184,-0.004179646826240229,-0.0704412270936881,-0.0612080922033327,0.24296179845535773,-0.018808688965755722,-0.08700454088521264,0.0111635788542872,0.0091981166458357,0.0101824930512971,0.0117492211182181,0.009611048428392
KDDTrain20ProbeFS,-0.07847497451267148,0.2563110446858992,0.182537066223115,-0.077218034047782,-0.0088286189039728,0.661748223096968,0.5724538551935513,-0.075443946524919,0.12727737539113937,0.1789908833193635,0.19065613752344707,0.09044916802200267,0.12398039774396567,0.0,0.0,0.0,0.0,0.0,0.6146261821898847,0.544440226588581,0.626265787019521,0.5356732860253033,0.5578955841612365,0.34744621713217655,0.23050460551910934,0.2908528488075933,0.35182058212143685,0.3034629893541526,-0.03684170397220661,-0.032287356382367224,-0.040477183071514676,-0.03600993916446883,-0.03888152342277071,0.0043577324178582,0.0029276592780318,0.0024511799439872,0.0039359338431313,0.0024418297642572
KDDTrain20R2LFS,-0.006110664532670733,0.0240654584390139,0.0198174801587383,-0.0067346982409319,0.0191952315579777,0.0063358676344196,0.0399434257589681,-0.0066667399609468,0.08024359929407757,0.06276385084279787,0.05436953241781898,0.08639685886048017,0.07269271737722247,0.0,0.0,0.0,0.0,0.0,0.068955983211336,0.05561654624240784,0.04980495540803952,0.09217368976572657,0.046666350896111194,0.0706380419933235,0.06740206739046667,0.02760532133788649,0.0359587826746933,0.03750788906028416,0.00880699094987241,0.02124617917489853,0.00225574494738166,0.0012311556290831402,0.00413683948995313,-0.0001688787896718,-0.0005357089031498,-0.000482704324692,-0.0005952147089626,-0.0006860905747502
Average ADJ_AVERAGE_PRECISION,-0.068±0.11,0.45±0.45,0.442±0.48,-0.05±0.09,0.272±0.45,0.136±0.25,0.525±0.39,-0.035±0.03,0.308±0.25,0.232±0.15,0.325±0.17,0.152±0.16,0.331±0.19,0.021±0.06,0.021±0.06,0.021±0.06,0.0±0.0,0.269±0.43,0.633±0.36,0.613±0.37,0.622±0.38,0.495±0.38,0.61±0.38,0.571±0.42,0.54±0.42,0.571±0.42,0.482±0.48,0.534±0.46,0.271±0.33,0.261±0.29,0.408±0.39,0.365±0.45,0.326±0.4,0.002±0.0,0.001±0.0,0.002±0.0,-0.0±0.01,-0.001±0.01
Average Rank,37.0±0.82,14.429±5.26,16.286±8.81,32.286±6.24,23.857±8.05,18.429±9.18,12.571±8.62,36.714±1.8,14.143±8.36,16.143±8.28,13.857±8.57,21.286±9.07,14.0±8.16,24.286±2.36,24.286±2.36,24.286±2.36,25.714±2.36,21.286±7.48,5.571±2.51,7.429±1.99,5.571±2.82,12.429±7.96,7.286±3.45,5.429±3.55,8.0±3.46,6.286±5.82,14.143±8.91,9.143±9.23,22.714±7.23,21.857±6.15,18.143±8.99,21.429±7.91,22.857±7.95,25.714±5.62,26.857±5.27,26.0±4.47,29.857±7.58,31.429±6.63
