Datasets,AVF,CBRW,CompreX,FPOF,POP,SCAN,SDRW,Zero++,DeepSVDD_ca,DeepSVDD_idf,DeepSVDD_one,DeepSVDD_pivot,DeepSVDD_nocat,FastABOD_ca,FastABOD_idf,FastABOD_one,FastABOD_pivot,FastABOD_nocat,iForest_ca,iForest_idf,iForest_one,iForest_pivot,iForest_nocat,KNN_ca,KNN_idf,KNN_one,KNN_pivot,KNN_nocat,LOF_ca,LOF_idf,LOF_one,LOF_pivot,LOF_nocat,McCatch_ca,McCatch_idf,McCatch_one,McCatch_pivot,McCatch_nocat
ecoli,0.16389172046664396,0.6527353041114509,0.8418280665987088,0.1036357458375806,0.6170574243968739,0.8311247026843357,0.6816173972137275,0.1211348963642541,0.8407747196738022,0.8530411145090044,0.8351002378525314,0.4177709819911654,0.8512742099898063,0.816785592932382,0.816785592932382,0.816785592932382,0.5,0.8177370030581039,0.8647298674821611,0.8643900781515461,0.8751274209989806,0.627353041114509,0.8686034658511723,0.8527522935779815,0.8527522935779815,0.8527522935779815,0.780224260958206,0.8516479782534828,0.6707951070336391,0.6703873598369011,0.6627760788311247,0.6874787631668365,0.73144750254842,0.5305810397553516,0.4836901121304791,0.4610941216445803,0.5276928304451239,0.5265035677879714
scenario-1-1-rcat-0-icat,0.031413218006015035,0.9778677213738568,0.9816203151149672,0.5,0.9450608223672284,0.5,0.96915082333246,0.011055925220586,0.6822805636289445,0.5592260833194167,0.5626918398083018,0.5423519014043866,0.5743300417143538,0.5,0.5,0.5,0.5,0.9900945965407932,0.9932199683975979,0.9941095264797793,0.9944581845267735,0.976927105596863,0.9947184268356895,0.9994740029641296,0.9885814744961772,0.9994740029641296,0.997887387332176,0.9994740029641296,0.8926510530218648,0.7152671508657209,0.9041196850331371,0.9624371322607514,0.8965634462399116,0.5,0.5,0.5,0.4690791650898661,0.4675348900631689
scenario-1-2-rcat-0-icat,0.0137196754233783,0.9918585383940076,0.9923933738117818,0.5,0.983921167123492,0.5,0.9879549037602672,0.002301522308344,0.6309611071616621,0.4581495020119209,0.5650418056421626,0.46445155558075035,0.5838139255362016,0.5,0.5,0.5,0.5,0.9974233674943658,0.9991039112824355,0.998627877118339,0.998894745819755,0.9865609482559183,0.9989920605859108,0.9998334847572545,0.9995479817208601,0.999929254641922,0.9986655639277068,0.999929254641922,0.6277509487615157,0.6893697215485177,0.891239232431378,0.9363561525096792,0.8810776786840572,0.5,0.5,0.5,0.4706021820365776,0.4698847377965853
scenario-1-3-rcat-0-icat,0.004987520081331367,0.997376318830854,0.9974521584675592,0.5,0.9933534985054228,0.5,0.9962235946557828,9.559752185688136e-05,0.6793847120060018,0.5213663334063641,0.5445102157522755,0.5467479382854318,0.5912063877402292,0.5,0.5,0.5,0.5,0.5,0.9998868023200289,0.999694573099451,0.9999025830929191,0.9889228550022752,0.9998557897817196,0.9999982891395087,0.9999190884279952,0.9999984040480492,0.99885417352926,0.9999984040480492,0.7768200491399989,0.6853874862811971,0.8810812727678504,0.8866276303203293,0.8583091642369893,0.5,0.5,0.5,0.4735537355745094,0.4727113602158033
KDDTrain20FS,0.1145481583357036,0.6115225330832442,0.3542895491473501,0.2502660713659033,0.1158860971516651,0.3428097546578526,0.7817566552416348,0.4588772653997142,0.4975788807009767,0.49315131639263415,0.5883326719781015,0.4732853697546294,0.5677251624224239,0.5,0.5,0.5,0.5,0.5106056296578637,0.7489008410926374,0.7273028393606262,0.6736959897290595,0.6671810641306999,0.728411760603236,0.6039328178460643,0.5965722728984718,0.6795247485092879,0.40641343315314,0.5120996453112123,0.4500967976082902,0.44272687026909213,0.5973150437203048,0.44736430594637505,0.4380927733465584,0.502265068846611,0.5011977153380931,0.5019442665991583,0.5025576476138989,0.5020774780060441
KDDTrain20ProbeFS,0.055056656116316736,0.7949500403787446,0.6315507695512075,0.0815288772259755,0.3886448233267102,0.9382582505675452,0.8596865507580195,0.1190089960419052,0.604677330449309,0.5806336550736905,0.5661094218012608,0.5667988700643153,0.6177483008557383,0.5,0.5,0.5,0.5,0.5,0.9289383276355467,0.9154000740821084,0.9300263010000306,0.9032593837580872,0.9139161678078318,0.7994074763159604,0.7703664420198033,0.7821690982106374,0.7927232568087828,0.7815923063362422,0.3691726744281042,0.4029927258490004,0.37137689488640174,0.38589367641996636,0.3689775535369594,0.5029536854289692,0.5039031487039969,0.5020668830269626,0.5026215405732726,0.5017539847069139
KDDTrain20R2LFS,0.22774745674281446,0.7893461874736236,0.5729165590838754,0.1611191934228778,0.6712738811538099,0.6564176622155586,0.8545137584292971,0.1893581180341997,0.5121751370678955,0.5828700298976287,0.5197266655151598,0.5941880007051495,0.6343780171408323,0.5,0.5,0.5,0.5,0.5,0.8847463153264968,0.8497035344730877,0.8477574285546392,0.9200108799589731,0.834188160966411,0.830145054248437,0.812375980042131,0.7924263376918461,0.8169793067097828,0.8171623606839951,0.5893231454655857,0.6630074628327425,0.5372687563548042,0.4773152321206304,0.5729403133641866,0.4918386062256158,0.4940158444967173,0.4907580891871727,0.4966564158815348,0.4934641896211245
Average AUC,0.087±0.08,0.831±0.16,0.767±0.25,0.3±0.19,0.674±0.33,0.61±0.21,0.876±0.12,0.129±0.16,0.635±0.12,0.578±0.13,0.597±0.11,0.515±0.06,0.631±0.1,0.545±0.12,0.545±0.12,0.545±0.12,0.5±0.0,0.688±0.24,0.917±0.09,0.907±0.1,0.903±0.12,0.867±0.15,0.906±0.1,0.869±0.15,0.86±0.15,0.872±0.13,0.827±0.21,0.852±0.18,0.625±0.18,0.61±0.13,0.692±0.21,0.683±0.25,0.678±0.22,0.504±0.01,0.498±0.01,0.494±0.01,0.492±0.02,0.491±0.02
Average Rank,37.0±0.82,12.857±6.01,16.0±8.79,32.0±6.61,21.857±9.91,20.0±10.98,10.286±7.2,36.0±3.61,19.714±4.5,21.571±9.5,19.429±4.96,25.571±7.35,17.0±4.76,23.143±3.53,23.143±3.53,23.143±3.53,25.429±3.31,17.714±7.18,4.143±2.27,5.714±2.21,4.571±2.23,11.714±8.32,4.857±1.77,5.286±2.98,8.286±3.59,5.143±4.49,13.143±9.86,6.571±5.56,23.143±6.15,22.429±6.24,20.0±7.44,23.429±8.7,22.857±7.4,25.0±5.2,25.571±5.0,26.429±5.62,28.714±7.16,30.143±6.74
