Datasets,AVF,CBRW,CompreX,FPOF,POP,SCAN,SDRW,Zero++,DeepSVDD_ca,DeepSVDD_idf,DeepSVDD_one,DeepSVDD_pivot,DeepSVDD_nocat,FastABOD_ca,FastABOD_idf,FastABOD_one,FastABOD_pivot,FastABOD_nocat,iForest_ca,iForest_idf,iForest_one,iForest_pivot,iForest_nocat,KNN_ca,KNN_idf,KNN_one,KNN_pivot,KNN_nocat,LOF_ca,LOF_idf,LOF_one,LOF_pivot,LOF_nocat,McCatch_ca,McCatch_idf,McCatch_one,McCatch_pivot,McCatch_nocat
german,0.4441285714285714,0.6835428571428571,0.6368000000000001,0.4584714285714286,0.6570857142857143,0.6041142857142857,0.6390571428571429,0.4245,0.6785142857142857,0.6433714285714286,0.6985428571428572,0.6785142857142857,0.6662857142857143,0.6519714285714285,0.6400571428571429,0.6793857142857143,0.5,0.6694857142857145,0.6283714285714286,0.6294,0.6458857142857143,0.6395142857142857,0.6777142857142857,0.6481428571428571,0.6466857142857143,0.6728714285714285,0.6392000000000001,0.6614857142857142,0.6234571428571428,0.6110571428571429,0.6688857142857143,0.6567714285714287,0.6608571428571427,0.5597857142857143,0.5638714285714286,0.5412142857142858,0.5356714285714286,0.5162
heart,0.2528205128205128,0.8241025641025641,0.8610256410256409,0.2835897435897436,0.4517948717948717,0.9512820512820512,0.7753846153846153,0.5261538461538461,0.8420512820512821,0.882051282051282,0.8564102564102564,0.657948717948718,0.8266666666666667,0.8302564102564103,0.8574358974358974,0.8261538461538462,0.5,0.8605128205128204,0.8825641025641026,0.8620512820512821,0.8943589743589744,0.7964102564102564,0.8958974358974359,0.8571794871794872,0.8643589743589745,0.8969230769230768,0.801025641025641,0.8625641025641025,0.7928205128205129,0.8353846153846154,0.7866666666666667,0.738974358974359,0.6815384615384615,0.6994871794871795,0.7025641025641025,0.6364102564102564,0.5602564102564103,0.6146153846153847
hepatitis,0.1990049751243781,0.8557213930348258,0.8457711442786069,0.1840796019900497,0.3681592039800995,0.900497512437811,0.8208955223880597,0.1641791044776119,0.8407960199004976,0.945273631840796,0.9104477611940298,0.4825870646766169,0.845771144278607,0.6069651741293532,0.7213930348258706,0.5671641791044776,0.5,0.6268656716417911,0.8955223880597015,0.835820895522388,0.8059701492537313,0.6567164179104477,0.8656716417910448,0.7810945273631841,0.7860696517412935,0.7761194029850746,0.7512437810945274,0.7537313432835822,0.4626865671641791,0.5174129353233831,0.4825870646766169,0.6218905472636815,0.5024875621890548,0.7835820895522387,0.6965174129353233,0.7985074626865671,0.5223880597014925,0.7388059701492538
lymphography,0.0093896713615023,0.9906103286384976,0.9976525821596244,0.0023474178403755,0.982394366197183,0.9741784037558686,0.9929577464788732,0.0704225352112675,0.8838028169014084,0.9565727699530516,0.8345070422535211,0.6842723004694835,0.8485915492957746,0.971830985915493,0.983568075117371,0.9577464788732396,0.5,0.9612676056338028,0.988262910798122,1.0,1.0,0.8145539906103286,0.9988262910798122,0.9929577464788732,1.0,0.9988262910798122,0.874413145539906,0.960093896713615,0.9741784037558684,0.8708920187793427,0.9730046948356808,0.789906103286385,0.9647887323943662,0.4154929577464788,0.5985915492957746,0.4342723004694835,0.5522300469483568,0.3028169014084507
ad_nominal,0.2956260912560453,0.6921070319380707,0.4389323911382735,0.5251224524482764,0.2684459459459459,0.7006130348120335,0.7508033033033035,0.3119886553219886,0.4698242933537051,0.5466959511077158,0.5998854087089381,0.6592550101206756,0.5,0.5,0.5,0.5,0.5,0.5,0.3891329258976317,0.5508021390374331,0.5586325439266615,0.6335191365750398,0.5,0.3707505729564553,0.3817322383498854,0.5197669977081742,0.6818940342094284,0.5,0.532324293353705,0.5305099312452254,0.5267857142857143,0.6159385188275467,0.5,0.404268525592055,0.4459033613445378,0.4713521772345301,0.5,0.5
AID362red_train_allpossiblenominal,0.4164174144233965,0.5580757726819541,0.5894907868985636,0.5002354048964218,0.5152043868394816,0.576862006572874,0.6053783095158968,0.4014299693512056,0.5685074406410399,0.6331006979062811,0.5875060005169677,0.4998753738783649,0.6016672205605407,0.5,0.5,0.5,0.5289040286547764,0.704834570362985,0.5807761899486724,0.6004394224733207,0.6059783612126582,0.4856356855359847,0.6035227650382188,0.5875706214689265,0.5943188951663527,0.5757772977364204,0.5048696503083342,0.5755141981463019,0.5839149219009638,0.5920940881060522,0.5612975887153354,0.5320242974779366,0.5582696355378308,0.4384623906059599,0.4353836638233448,0.4518343118791773,0.5,0.4357852368819467
apascal_entire_trainvsall,0.6095081352204166,0.3587424069563072,0.3583518341504527,0.5550232288037167,0.7047590782481782,0.2683248024009949,0.6899507158788402,0.6354837963676729,0.6155774310587607,0.7839117408241085,0.7253874893363346,0.5120101137800254,0.7069791763025088,0.5,0.5,0.5,0.6353039273123452,0.4734127840646295,0.4812589292138181,0.3835617670335995,0.3925629284737854,0.4549402320824726,0.3704955649430073,0.5364645966307957,0.5610963789789605,0.4352574183137533,0.5543975414469694,0.4352574183137533,0.5800198883784035,0.6616123462119576,0.5716906663377632,0.5810695527941374,0.5716906663377632,0.512819524529,0.5229448675649842,0.5158965701540706,0.5,0.5158965701540706
cmc-nominal,0.6449289660615627,0.4220928702972902,0.3736845566956064,0.4830636674559326,0.5023349118652987,0.5857340173638517,0.447744014732965,0.6086227308602999,0.5637661141804788,0.5742238884504077,0.5351552223099185,0.436661404893449,0.570080242041568,0.5,0.5,0.5,0.5956985003946331,0.7187911076032624,0.3959155485398579,0.3789463299131807,0.3697382267824257,0.3546435148645094,0.3617797947908444,0.3774006840305183,0.4067021836358853,0.5133846356222047,0.5004275190739279,0.3943370165745856,0.4121941594317284,0.4837542751907392,0.5179558011049723,0.5042094185740595,0.4636937647987371,0.5167719021310182,0.4604051565377532,0.5276243093922652,0.4959550118389896,0.4830965535385425
Reuters-corn-100,0.1891344504552051,0.8229812640189998,0.8184094207679115,0.1658068346747591,0.7094570523815806,0.8328506399261117,0.8136726481066103,0.1944715661696794,0.7484529621322074,0.7771770682148041,0.7562244359414171,0.5718564454413511,0.7046806966618288,0.5,0.5,0.5,0.4556768702995117,0.5,0.8177233144214276,0.815948673967542,0.8193330254651009,0.6630228262303735,0.8267416545718431,0.817716717245019,0.8192142762897481,0.8176309539517086,0.7175089061881514,0.8176309539517086,0.8059671460614857,0.7931224435941417,0.8156913840876105,0.6648964243303868,0.8156913840876105,0.4995777807098561,0.4938283414698509,0.503994590315345,0.5,0.503994590315345
Average AUC,0.324±0.21,0.674±0.22,0.696±0.22,0.327±0.2,0.633±0.19,0.708±0.2,0.706±0.19,0.413±0.19,0.692±0.12,0.759±0.14,0.752±0.13,0.597±0.11,0.701±0.13,0.641±0.17,0.65±0.18,0.631±0.18,0.513±0.04,0.698±0.16,0.703±0.21,0.716±0.23,0.71±0.22,0.668±0.17,0.703±0.21,0.719±0.2,0.72±0.19,0.738±0.2,0.708±0.15,0.686±0.19,0.689±0.17,0.668±0.16,0.698±0.16,0.683±0.12,0.638±0.14,0.552±0.09,0.544±0.08,0.553±0.08,0.539±0.06,0.524±0.08
Average Rank,29.474±13.2,16.684±12.43,17.0±12.28,29.579±11.59,20.579±12.19,15.474±12.13,15.895±11.64,28.947±11.37,17.105±8.53,10.737±8.12,10.684±7.61,24.579±8.89,13.368±9.53,19.737±7.26,19.053±7.66,20.053±8.51,26.789±9.77,16.053±9.29,16.895±10.31,14.684±12.9,14.368±12.67,20.211±9.91,13.684±12.82,15.474±9.7,13.842±9.17,12.211±9.6,16.421±7.46,17.105±9.16,18.368±8.2,18.526±9.85,16.158±6.79,17.579±6.39,19.684±7.44,25.737±7.31,27.842±5.24,25.105±8.07,26.684±7.62,27.368±6.26
