Datasets,AVF,CBRW,CompreX,FPOF,POP,SCAN,SDRW,Zero++,DeepSVDD_ca,DeepSVDD_idf,DeepSVDD_one,DeepSVDD_pivot,DeepSVDD_nocat,FastABOD_ca,FastABOD_idf,FastABOD_one,FastABOD_pivot,FastABOD_nocat,iForest_ca,iForest_idf,iForest_one,iForest_pivot,iForest_nocat,KNN_ca,KNN_idf,KNN_one,KNN_pivot,KNN_nocat,LOF_ca,LOF_idf,LOF_one,LOF_pivot,LOF_nocat,McCatch_ca,McCatch_idf,McCatch_one,McCatch_pivot,McCatch_nocat
kddcup99-corrected-u2rvsnormal-nominal-cleaned,0.0296495956873315,-0.1320754716981132,0.0296495956873315,0.0296495956873315,0.5817654954642726,0.0296495956873315,-0.1320754716981132,-0.1320754716981132,0.0296495956873315,0.1913746630727762,0.0296495956873315,-0.0566037735849056,0.2955974842767295,0.0,0.0,0.0,-0.1320754716981132,0.0,0.0296495956873315,0.0296495956873315,0.0296495956873315,0.0296495956873315,0.2955974842767295,0.0296495956873315,0.0296495956873315,-0.1320754716981132,0.0296495956873315,0.2955974842767295,-0.1320754716981132,-0.1320754716981132,-0.1320754716981132,0.2955974842767295,0.2955974842767295,-0.1320754716981132,0.0,-0.1320754716981132,0.1913746630727762,-0.0566037735849056
KDDTrain20FS,-0.7805548491770022,0.1172199842908503,-0.2530243988788167,-0.3597428359061786,-0.5961504946125321,-0.1930451278440063,0.3765984276488331,0.1295029733059577,0.3013053001796031,0.6260866720595868,0.6482598600219237,0.4207852842356482,0.5447318097517324,0.0,0.0,0.0,0.0,-0.0526681105284928,0.3547442783622134,0.3169381952897398,0.1955439791793924,0.1791134873799629,0.3155025212490131,0.1835800288400021,0.1398717302667626,0.4944832183262929,-0.128918354024874,-0.0214023203082194,-0.01805241421319,-0.017733375537473,0.2071888908430657,-0.0253903037546828,-0.0108740440095558,-0.0009838450623264,0.0044398124248637,0.0055564477898735,0.0063540444791662,0.0063540444791662
KDDTrain20ProbeFS,-0.1701985277715815,0.2750801606028385,0.2464514504432891,-0.1701985277715815,0.1038191266126769,0.5117782463862558,0.4775260395882236,-0.1701985277715815,0.4862168980295153,0.6707698331651819,0.5199578778604128,0.3635224259171607,0.3665897877199696,0.0,0.0,0.0,0.0,0.0,0.4729249968840102,0.4811046283581671,0.5061547497477729,0.4739474508182799,0.4943965295036722,0.4811046283581671,0.3993083136165976,0.46014432270564,0.4667902732783925,0.4591218687713703,-0.0091620331241161,-0.0168304376311383,-0.0071171252555769,-0.0214314803353516,-0.0147855297625991,0.0097533646598717,0.0061747758899281,0.0056635489227933,0.0107758185941414,0.0066860028570629
KDDTrain20R2LFS,-0.0155563825828061,0.0378939533426047,0.0816260463724863,-0.0155563825828061,0.0233165889993108,-0.0155563825828061,0.0233165889993108,-0.0155563825828061,0.3245821187607175,0.1593719895367203,0.3002865115218944,0.3634550903428344,0.1690902324322495,0.0,0.0,0.0,0.0,0.0,0.1447946251934264,0.1302172608501325,0.1302172608501325,0.1059216536113094,0.0962034107157802,0.227399689805425,0.2759909042830712,0.0670486820291924,0.0476121962381339,0.0524713176858986,0.1156398965068387,0.0864851678202509,0.0670486820291924,0.0864851678202509,0.0670486820291924,-0.0009790182395122,-0.0106972611350414,-0.0058381396872768,-0.0106972611350414,-0.0106972611350414
Average ADJ_R_PRECISION,-0.234±0.37,0.075±0.17,0.026±0.21,-0.129±0.18,0.028±0.48,0.083±0.3,0.186±0.29,-0.047±0.13,0.285±0.19,0.412±0.27,0.375±0.27,0.273±0.22,0.344±0.16,0.0±0.0,0.0±0.0,0.0±0.0,-0.033±0.07,-0.013±0.03,0.251±0.2,0.239±0.2,0.215±0.21,0.197±0.19,0.3±0.16,0.23±0.19,0.211±0.16,0.222±0.31,0.104±0.25,0.196±0.22,-0.011±0.1,-0.02±0.09,0.034±0.14,0.084±0.15,0.084±0.15,-0.031±0.07,-0.0±0.01,-0.032±0.07,0.049±0.1,-0.014±0.03
Average Rank,29.5±13.72,21.5±5.45,19.75±11.0,29.0±13.34,20.25±14.82,20.25±16.64,16.75±11.03,29.0±9.2,6.75±3.59,4.25±3.2,3.75±3.59,12.5±11.82,6.75±6.4,23.75±2.06,23.75±2.06,23.75±2.06,25.5±2.89,26.25±4.19,8.75±1.71,8.25±0.96,8.5±3.32,11.25±2.22,7.25±4.79,8.5±3.42,10.75±5.32,15.75±10.37,18.75±10.78,16.5±11.7,25.25±9.6,26.25±8.58,22.0±9.59,20.5±15.33,19.75±13.55,26.75±3.59,24.75±4.99,26.25±4.86,19.5±10.28,25.0±5.94
