Datasets,AVF,CBRW,CompreX,FPOF,POP,SCAN,SDRW,Zero++,DeepSVDD_ca,DeepSVDD_idf,DeepSVDD_one,DeepSVDD_pivot,DeepSVDD_nocat,FastABOD_ca,FastABOD_idf,FastABOD_one,FastABOD_pivot,FastABOD_nocat,iForest_ca,iForest_idf,iForest_one,iForest_pivot,iForest_nocat,KNN_ca,KNN_idf,KNN_one,KNN_pivot,KNN_nocat,LOF_ca,LOF_idf,LOF_one,LOF_pivot,LOF_nocat,McCatch_ca,McCatch_idf,McCatch_one,McCatch_pivot,McCatch_nocat
ad_nominal,-0.1197005516154452,0.3084202475316367,-0.0576776165011459,0.0170954433782969,-0.1155155155155155,0.2729546191999258,0.3924424424424423,-0.1088755422088755,-0.0373376623376623,0.0643621084797555,0.1253819709702062,0.2982872108654336,0.0,0.0,0.0,0.0,0.0,0.0,-0.098357524828113,0.1050420168067226,0.1457219251336898,0.1817572892040977,0.0,-0.1593773873185638,-0.1390374331550802,0.0440221543162719,0.2602883233671719,0.0,0.0440221543162719,0.0643621084797555,0.0847020626432391,0.1614912158716915,0.0,-0.1593773873185638,-0.1186974789915966,-0.098357524828113,0.0,0.0
AID362red_train_allpossiblenominal,0.0161460064251689,-0.0039326465049296,-0.0039326465049296,-0.0240112994350282,-0.0039326465049296,-0.0240112994350282,0.0161460064251689,-0.0240112994350282,0.0362246593552675,0.0161460064251689,0.0161460064251689,0.0161460064251689,0.0763819652154647,0.0,0.0,0.0,0.0362246593552675,0.0362246593552675,0.0161460064251689,0.0362246593552675,0.0161460064251689,-0.0240112994350282,0.0362246593552675,0.0161460064251689,0.0161460064251689,0.0362246593552675,-0.0240112994350282,0.0362246593552675,0.0563033122853661,0.0563033122853661,0.0563033122853661,0.0763819652154647,0.0763819652154647,-0.0039326465049296,-0.0039326465049296,-0.0039326465049296,0.0,-0.0240112994350282
apascal_entire_trainvsall,0.0037489850246163,-0.0328106852497096,-0.0328106852497096,-0.0328106852497096,-0.0328106852497096,-0.0328106852497096,-0.0328106852497096,0.0311687377303608,0.0585884904361053,0.0585884904361053,0.0311687377303608,-0.0053909325439651,0.0220288201617793,0.0,0.0,0.0,0.0037489850246163,-0.0145308501125466,-0.0145308501125466,-0.0328106852497096,-0.0328106852497096,-0.0328106852497096,-0.0328106852497096,0.0037489850246163,0.0220288201617793,-0.0145308501125466,-0.0145308501125466,-0.0145308501125466,0.0403086552989423,0.0494485728675238,0.1408477485533389,-0.0328106852497096,0.1408477485533389,-0.0053909325439651,0.0037489850246163,-0.0053909325439651,0.0,-0.0053909325439651
covertype_nominal_4vs123567,-0.0047504171962681,0.0263394209768963,0.0643787523887681,-0.1466666666666666,-0.1466666666666666,0.0519428171195023,-0.1466666666666666,-0.0424242424242424,0.0618181818181818,0.0618181818181818,0.0618181818181818,-0.0047504171962681,0.0,0.0,0.0,0.0,0.0,0.0,0.0618181818181818,0.0618181818181818,0.0618181818181818,-0.0047504171962681,0.0684021432111776,-0.1466666666666666,-0.1466666666666666,-0.1466666666666666,-0.0007270263738586,0.0362150166319015,-0.1466666666666666,-0.1466666666666666,-0.1466666666666666,-0.0007270263738586,-0.0007270263738586,0.166060606060606,0.166060606060606,-0.1466666666666666,-0.0007270263738586,0.0
list_attr_celeba_baldvsnonbald,-0.0137346663473865,0.1237246947574189,0.1338485429566271,0.0024634907713466,0.1462445716446921,0.1356483381920419,0.1141031908124923,0.0102176563369893,0.1106594714376138,0.1318957409160315,0.1605934023733528,0.0782798650631951,0.0256358544273122,0.0,0.0,0.0,0.0017885675580661,0.0,0.0693348389390711,0.0868404124280371,0.0808139035219996,0.0029134395802003,0.1021271519324412,0.1092245883647477,0.1293129513848726,0.0440808968566284,0.0344098561999594,0.0668061704374258,0.0733525115430961,0.0472376396169338,0.1063548222190156,0.0357597026265205,0.0006636955359318,-0.0049921042353909,-0.0009744316313659,-0.0018353614750855,0.0,0.0013386187492124
Reuters-corn-100,-0.2536944187887584,0.4679443198311123,0.4434819897084048,-0.1864230109513128,0.2416677661960681,0.4557131547697586,0.3578638342789286,-0.2353476711967277,0.4251352421163741,0.3762105818709592,0.3700949993402824,0.0826626203984694,0.2783612613801293,0.0,0.0,0.0,-0.0579957778070985,0.0,0.4434819897084048,0.4067884945243436,0.4373664071777279,0.2538989312574218,0.4190196595856973,0.4312508246470511,0.4740599023617891,0.4495975722390816,0.3028235915028368,0.4495975722390816,0.4190196595856973,0.4067884945243436,0.4251352421163741,0.3517482517482517,0.4251352421163741,-0.033533447684391,0.0153912125610238,0.0459691252144082,0.0,0.0459691252144082
w7a-libsvm-nonsparse,0.0007180703875386,-0.0236716559279677,0.0237140980564446,0.009777111590441,0.2499974138049853,0.0996706742961645,0.1283186725481717,0.0013951579613231,0.2458015951409572,0.3506970617416586,0.38531256571989,0.1519343735436782,0.3031506766998178,0.0,0.0,0.0,-0.0062504228454631,0.0,0.3150326030974202,-0.0195839353588171,-0.0195839353588171,-0.0160063133716657,-0.0222779572813673,0.5562921762790333,0.1944028165066136,-0.0059475247007259,0.0153519061768424,-0.0090378201386638,0.6475512322216435,0.5762223149331664,0.1587383578623751,0.0139582075302421,0.1979264288814902,-0.0059475247007259,-0.0059475247007259,0.0013951579613231,0.0,0.002111769034139
Average ADJ_R_PRECISION,-0.053±0.1,0.124±0.19,0.082±0.17,-0.052±0.08,0.048±0.16,0.137±0.17,0.118±0.2,-0.053±0.09,0.129±0.16,0.151±0.15,0.164±0.15,0.088±0.11,0.101±0.13,0.0±0.0,0.0±0.0,0.0±0.0,-0.003±0.03,0.003±0.02,0.113±0.19,0.092±0.15,0.098±0.16,0.052±0.12,0.082±0.16,0.116±0.28,0.079±0.22,0.058±0.19,0.082±0.14,0.081±0.17,0.162±0.27,0.151±0.25,0.118±0.17,0.087±0.13,0.12±0.16,-0.007±0.09,0.008±0.08,-0.03±0.07,-0.0±0.0,0.003±0.02
Average Rank,26.286±11.16,16.714±14.3,16.286±11.7,26.714±7.16,21.571±11.76,13.857±12.31,16.143±10.16,26.0±10.0,10.143±8.25,8.714±5.5,8.286±5.94,16.286±7.67,13.286±8.1,21.714±6.52,21.714±6.52,21.714±6.52,20.429±10.89,20.571±8.34,14.429±9.61,16.143±11.2,16.0±11.27,24.857±9.3,16.714±11.95,16.143±12.2,15.143±12.69,18.0±10.03,20.286±8.34,16.286±9.86,11.857±9.41,12.286±9.66,11.143±8.9,16.571±9.29,12.714±10.34,26.286±12.84,23.571±12.7,26.857±5.7,22.714±5.62,22.429±6.75
